variant_id,analysis_tier,cost_scenario,slice_type,slice_value,portfolio_count,row_count,net_mean_log_return,net_information_ratio,gross_mean_log_return,gross_information_ratio
regime_input_neutralized,smart_decomposition,high,period,late,10,272,0.0014238250403666849,2.1470869633885159,0.0014332645200213216,2.1555040986923748
regime_input_neutralized,smart_decomposition,high,regime,calm,2,14,-0.001592908007454353,5.5148689886386029,-0.001592908007454353,5.5148689886386029
regime_input_neutralized,smart_decomposition,high,regime,normal,6,184,0.00025756628626921323,-1.9431866984088235,0.00027760477386605764,-1.9190788617885894
regime_input_neutralized,smart_decomposition,high,regime,stress,8,332,0.0015577172659483115,1.8569357546178904,0.0015739332628707462,1.8709878290452691
anomaly_input_neutralized,smart_decomposition,low,overall,overall,10,530,0.0010378535719898444,0.84018783492005666,0.0010412603894980228,0.84348731116921494
anomaly_input_neutralized,smart_decomposition,low,market,us,2,104,0.00050088740602238714,0.3613207162430937,0.00050469524564082787,0.36687498926677387
anomaly_input_neutralized,smart_decomposition,low,market,hk,2,104,-0.00072055899558722957,-1.3945646648606276,-0.00071789791295997119,-1.3892238297390371
anomaly_input_neutralized,smart_decomposition,low,market,cn,2,108,0.00080799294895040079,1.4728841170346709,0.00081190157806530815,1.4759552504883069
anomaly_input_neutralized,smart_decomposition,low,market,jp,2,108,0.00095677158493318298,0.061907487033509893,0.00095978596015336036,0.06404965790235409
anomaly_input_neutralized,smart_decomposition,low,market,tw,2,106,0.0036067327246220209,2.7906754650801626,0.003610366317995536,2.7941344151888243
anomaly_input_neutralized,smart_decomposition,low,period,early,10,258,0.00062207398250552323,-0.65181424576728264,0.000627096088636491,-0.64671405186778852
